#node_label	#score	#gender
103358673672620532750	1.0	1
110187337915848769989	1.0	1
109129654499278135352	1.0	1
100134694408109321859	1.0	2
116106969705292566529	1.0	1
113011343505957749444	1.0	1
109584932776993541614	1.0	2
113134124755005963558	1.0	1
108141881732250943715	1.0	2
106181093290648820722	1.0	1
105901396167246462687	1.0	1
111406933001277454718	1.0	1
110316809078159083227	1.0	1
103951914777834976579	1.0	1
117200953586578010504	1.0	1
101725032603312323854	1.0	1
117077357034001715565	1.0	2
118334841251011815762	1.0	1
103152563389508476668	1.0	1
106256672896042001383	1.0	2
102661064435086792298	1.0	1
117479244626008337384	1.0	1
100574779827000647658	1.0	1
105183752598571690998	1.0	2
108174407302028322803	1.0	1
116839645302540772793	1.0	1
103328045442414166808	1.0	2
100212165683696174355	1.0	1
116535502479088236403	1.0	1
117450331144494364312	1.0	1
102091292577227986709	1.0	2
109243985073014289625	1.0	1
109154577532599375772	1.0	1
115954681445053220738	1.0	1
115581741580011137066	1.0	1
113325963685153287593	1.0	2
113787269225482336229	1.0	1
113195638999541207511	1.0	1
102607989558080525453	1.0	1
114449330073468624407	1.0	1
117174823097518429217	1.0	1
109588039409598309582	1.0	3
107176187762950205111	1.0	1
101631510521025408831	1.0	2
109582752055800855752	1.0	1
113623166380614565615	1.0	2
111863430632383297320	1.0	2
116872576248355504859	0.5	1
100480887378886266495	0.5	1
118041511107208549634	0.5	1
109177683659525760187	0.3333333333333333	2
117422739391652095465	0.3333333333333333	1
115530776534617554663	0.3333333333333333	1
109596373340495798827	0.3333333333333333	1
100097706252571210245	0.3333333333333333	1
100677014976835983130	0.3333333333333333	1
106087759852889709207	0.3333333333333333	1
116315897040732668413	0.3333333333333333	1
101672357881294942806	0.3333333333333333	2
106432421922678528479	0.3333333333333333	2
111091089527727420853	0.3333333333333333	1
101821215896346537972	0.3333333333333333	1
106724181552911298818	0.3333333333333333	1
108055616386542658111	0.3333333333333333	1
111873853137122484021	0.3333333333333333	1
114110440860218976070	0.3333333333333333	2
102109552988330787301	0.3333333333333333	1
117366513286775122685	0.3333333333333333	2
115585398292418640701	0.3333333333333333	1
110229483536215858312	0.3333333333333333	1
102386377022765516346	0.3333333333333333	2
118120364585932387777	0.3333333333333333	1
108281402893464715862	0.3333333333333333	1
110971402089598856956	0.3333333333333333	2
104038129219628500991	0.3333333333333333	1
100853116348023706122	0.3333333333333333	1
101952976429462756517	0.3333333333333333	1
106967107177688259708	0.3333333333333333	1
105989807116077671770	0.3333333333333333	2
113684228229434604484	0.3333333333333333	1
110697387901189299664	0.3333333333333333	1
113867987150350229222	0.3333333333333333	1
116825083494890429556	0.3333333333333333	1
103274064524957433652	0.3333333333333333	1
107683225154846657896	0.3333333333333333	1
107358067518598447566	0.3333333333333333	1
102321373525880560392	0.3333333333333333	1
100045990726747178457	0.3333333333333333	1
114496426876853360906	0.3333333333333333	1
111812102158420842613	0.3333333333333333	1
102335770203885900318	0.3333333333333333	1
118146622799388835070	0.3333333333333333	1
106382433884876652170	0.3333333333333333	1
103749566346758346396	0.3333333333333333	2
105011534719783178134	0.3333333333333333	1
107206538097288220274	0.3333333333333333	1
105489064367742025310	0.3333333333333333	2
114551127601229207764	0.3333333333333333	1
107858416899425525040	0.3333333333333333	1
106796150403700426294	0.3333333333333333	1
104287251281519615992	0.3333333333333333	1
108440441998912001186	0.3333333333333333	1
117590383860712855118	0.3333333333333333	1
108165610406198760190	0.25	3
103070524439095141575	0.25	1
104457934859971920358	0.25	2
116518724508845550802	0.25	1
104920338177995156820	0.25	1
115696720895506924134	0.25	1
101010252943098026073	0.25	1
105103058358743760661	0.25	1
105445338044186927815	0.25	1
109923941665874520762	0.25	1
100124389520659251191	0.25	1
106138333608656811536	0.25	2
113797508378819391794	0.25	1
117139907586011263319	0.25	2
110929351399428170240	0.25	1
114550179458384216076	0.25	2
108397294034481595594	0.25	1
101640695827845658690	0.25	1
106802084872920510496	0.25	1
105642583014202440803	0.25	2
107101208158314368393	0.25	1
104308062840628298594	0.25	1
106872221733069204979	0.25	1
105719631874959534533	0.25	1
109711695279713073079	0.25	1
112330796199551178519	0.25	1
100193020878648664187	0.25	1
100529664236448593221	0.25	1
107044084667875956662	0.25	1
106228704831672899058	0.25	1
108832728178450403587	0.25	1
109649289311132501404	0.25	1
100488709397666286423	0.25	1
100741560621611999898	0.25	1
108463379422500432313	0.25	1
111345372994173159594	0.25	1
104987932455782713675	0.25	1
113399785752705562903	0.25	1
112907688372208082940	0.25	1
102230422889397091568	0.25	1
102634830382534419298	0.25	1
116467116715634770607	0.25	1
100292810365654500683	0.25	1
117225974591920797808	0.25	1
101219011473929582951	0.25	1
110124387790658359507	0.25	1
106490813692059549094	0.25	1
116811819019557849663	0.25	1
113886305999177111894	0.25	1
107469895927414342167	0.25	1
116407796592442195543	0.25	1
101666700664486219626	0.25	1
109970914479577923678	0.25	1
102847333754404980725	0.25	1
103226166584311556924	0.25	1
110379434263550065795	0.25	1
100070927167992422053	0.25	1
111236234211124166738	0.25	1
115360979797396777969	0.25	1
117535606282654836281	0.25	1
100498091085142703743	0.25	1
112276589013569458330	0.25	2
103314520087825284959	0.25	2
111366756187576712071	0.25	1
118301801570268856235	0.25	1
111996767480396121640	0.25	1
115645819756954392135	0.25	2
114813729942739673295	0.25	1
117843617175570491498	0.25	1
104119608064940163872	0.25	1
105076678694475690385	0.25	1
105128764521029021821	0.25	1
104128392128052507663	0.25	1
117997508248143467215	0.25	1
109736705930172082605	0.25	2
107629151324083337974	0.25	1
107006059340452534782	0.25	1
118207880179234484610	0.25	2
116313138295155714335	0.25	1
109602109099036550366	0.25	1
114244914082871792125	0.25	1
102111820124999073838	0.25	1
100890203770440760789	0.25	1
108487045172849235178	0.25	2
113097276181543898574	0.25	2
105015160246822695228	0.25	1
100420633490191557798	0.25	1
115718357658152215080	0.25	1
105001226804902733960	0.25	2
102502252352056602834	0.25	1
110886445140146737204	0.25	1
101288945724888946614	0.25	1
100075356758919993129	0.25	1
107833107845497630206	0.25	1
107868937218055010689	0.25	1
111864846488799973113	0.25	1
103920916367825077715	0.25	1
118317901266399171915	0.25	1
112726038360301567381	0.25	1
114483709187533490225	0.25	1
105854477836714634695	0.25	1
100146646232137568790	0.25	1
100971870367870906394	0.25	1
117290184507487741287	0.25	1
104577357381178665210	0.25	2
109724519122994638440	0.25	1
117378076401635777570	0.25	1
111150638497502506905	0.25	2
111972311379491101006	0.25	1
118112346708818508960	0.25	1
