#node_label	#score	#gender
100574779827000647658	1.0	1
110187337915848769989	1.0	1
115171134618975898277	1.0	3
112353210404102902472	1.0	1
105183752598571690998	1.0	2
106181093290648820722	1.0	1
111839534322118676415	1.0	1
117046588222662323028	1.0	2
102661064435086792298	1.0	1
107937021481022242042	1.0	1
102197434845912489800	1.0	1
106457214323754144466	1.0	1
100750360421266047261	1.0	1
110919815066897750742	1.0	2
103781749883449987842	1.0	1
113134124755005963558	1.0	1
107996829699391498824	1.0	1
111988620570221943560	1.0	1
105955762989212985662	1.0	1
113706173909954946407	1.0	2
116617079638737854960	1.0	2
104581511140480335498	1.0	2
102332440192038977367	1.0	1
106505506432758920995	1.0	1
114497989972680268450	1.0	2
116100663343328077823	1.0	1
117293832157522730191	1.0	1
103328045442414166808	1.0	2
115365420032486409819	1.0	1
108911084969202251735	1.0	1
107762308692957408503	1.0	1
110346815867583478125	1.0	2
116577380820444529292	1.0	1
114067502287374402241	1.0	1
118373663328244187498	1.0	1
108162914987792922648	1.0	1
101262751255862552724	0.5	1
101470212002609412924	0.5	1
108806453824167821042	0.5	1
112855906881796141751	0.5	1
106271598600483620041	0.5	1
108208027022579038018	0.3333333333333333	1
107889816939032412666	0.3333333333333333	1
101136313452022372827	0.3333333333333333	1
114562168945437357579	0.3333333333333333	1
106090624100404464036	0.3333333333333333	2
113985853517736319524	0.3333333333333333	1
106333795553219724144	0.3333333333333333	1
106107464355938268925	0.3333333333333333	1
117327820420677228584	0.3333333333333333	1
115816134176341360139	0.3333333333333333	1
106167231379638979288	0.3333333333333333	1
112826875842913909845	0.3333333333333333	1
101465012129162818994	0.3333333333333333	1
105515486507418683279	0.3333333333333333	1
113746091734601414332	0.25	1
108165610406198760190	0.25	3
102143342772805415582	0.25	1
115595685535906979585	0.25	2
114302252107350810618	0.25	1
108397294034481595594	0.25	1
101640695827845658690	0.25	1
104651858239149478872	0.25	2
102886572730020092598	0.25	1
110441797803247642088	0.25	1
101170454445449447714	0.25	1
112228182645210947167	0.25	1
113213805739104055114	0.25	1
101154595213982535813	0.25	1
113885756225716656485	0.25	2
113983863075069397753	0.25	1
109717575157128771241	0.25	1
114147483140782280818	0.25	1
102277738523009646368	0.25	1
108981679893410895534	0.25	1
109594586014860541557	0.25	3
100485256053436582144	0.25	1
111104447653019166512	0.25	1
118146622799388835070	0.25	1
107381073695757434347	0.25	1
115322656293162815295	0.25	1
100751918073194861091	0.25	1
110697387901189299664	0.25	1
101683110797134764736	0.25	1
107297985234821604780	0.25	3
113399785752705562903	0.25	1
112907688372208082940	0.25	1
102230422889397091568	0.25	1
105198403894619168008	0.25	1
115422160411497346366	0.25	2
104038129219628500991	0.25	1
103226166584311556924	0.25	1
117716997632526602461	0.25	2
112076499418231280459	0.25	1
106583256609857728668	0.25	1
102847333754404980725	0.25	1
104287272759969100584	0.25	1
103274064524957433652	0.25	1
112437432871129430052	0.25	1
101010252943098026073	0.25	1
105922903554346477204	0.25	1
114069665283616820306	0.25	1
115174457819914037873	0.25	1
111635150542674847021	0.25	1
111972311379491101006	0.25	1
103763319834242373359	0.25	1
110351006045593232796	0.25	1
109721367307563395695	0.25	1
108894449265020302496	0.25	1
108803808925796171042	0.25	2
110451759348012741527	0.25	2
114321957417486936190	0.25	1
108511350413598810877	0.25	2
110855912627052487969	0.25	1
106678801573617130538	0.25	1
114110682354036220476	0.25	2
102170431816592344972	0.25	1
104984388845115004014	0.25	1
116245027334511879223	0.25	1
109631064685469686606	0.25	1
105713497706843136406	0.25	1
118359327676609567435	0.25	1
110692522921580153907	0.25	1
115236231218861555299	0.25	1
100974258168375166691	0.25	2
105939148031523355640	0.25	1
105719631874959534533	0.25	1
109711695279713073079	0.25	1
114229157887417365950	0.25	1
114122960748905067938	0.25	1
105216491640488683417	0.25	2
111366164936189851916	0.25	1
100202616315945105308	0.25	1
111427269484642699888	0.25	1
104987932455782713675	0.25	1
101163700428761263424	0.25	2
104474402194287396870	0.25	1
104591893998825912318	0.25	2
111091089527727420853	0.25	1
112329652617120664320	0.25	1
111621508968310608742	0.25	1
112957065719498086306	0.25	1
116956891296469126109	0.25	1
105491549490241735217	0.25	1
114124942936679476879	0.25	1
101386134866913345039	0.25	1
110097167949323324728	0.25	2
106735866716290499695	0.25	1
101219011473929582951	0.25	1
105502506545735279423	0.25	2
105591857069751634858	0.25	1
110701307803962595019	0.25	1
103174148753240088636	0.25	1
109122539496160679247	0.25	2
105259075884248421214	0.25	1
105642645167793475150	0.25	1
114368689264732394875	0.25	1
116601574636040796266	0.25	1
109177683659525760187	0.25	2
100130587427333595998	0.25	1
100583643768601491449	0.25	1
114260004056741000645	0.25	1
104167754717321456393	0.25	2
117221410883456578184	0.25	1
106291826191903119659	0.25	1
105854477836714634695	0.25	1
107850060453971630294	0.25	1
106273142422645495807	0.25	1
107629151324083337974	0.25	1
101728655513552631913	0.25	1
102144518285325653315	0.25	1
115307311703000275199	0.25	2
106255037188115607904	0.25	1
101023776512660753777	0.25	1
104994254109965225506	0.25	1
106790394183446968954	0.25	1
111721047385480073152	0.25	1
107811501771685140323	0.25	1
100183483443926370553	0.25	1
104288642732197633132	0.25	3
108318798209553666693	0.25	2
116193523946718816007	0.25	1
114893401725193022038	0.25	1
102381706813799452738	0.25	1
114955415628566000965	0.25	1
101619855931915996416	0.25	1
113311736332375450968	0.25	1
109697959737050788452	0.25	2
112931539494181042672	0.25	2
102504593075332983213	0.25	1
112171428470692967372	0.25	1
102391356272858998819	0.25	1
116256015420660060408	0.25	3
117089612144881217418	0.25	1
101378754357079914665	0.25	1
115828418621017628430	0.25	2
107308460013033893888	0.25	1
116473420915596249841	0.25	2
104931142412008266893	0.25	1
118217464013850604733	0.25	1
118301801570268856235	0.25	1
111048918866742956374	0.25	1
106519253237690493844	0.25	1
117929151921447138991	0.25	2
101409376975099055527	0.25	1
116806539411753766892	0.25	1
114163495703494102790	0.25	1
112310894187091693005	0.25	1
109832314203034108326	0.25	1
113046540892898756171	0.25	1
111872227454610057635	0.25	3
115918873633072664460	0.25	1
106382433884876652170	0.25	1
117054568470874619985	0.25	1
102905992807889697391	0.25	1
115585398292418640701	0.25	1
104604982413051656036	0.25	1
110229483536215858312	0.25	1
110690107992805295937	0.25	2
111648583388207003732	0.25	1
111221452655555194574	0.25	2
105937033414581870773	0.25	1
103958441795544241153	0.25	1
105389364748387891649	0.25	1
115163754149359881153	0.25	1
106486933038664842533	0.25	1
117938149133155089567	0.25	2
111275188987745688026	0.25	1
117319035865867067648	0.25	1
114528432518230914438	0.25	2
110155811430661032289	0.25	1
115538917477323629442	0.25	2
102778563580121606331	0.25	1
110454253627715621789	0.25	1
108002490988800333787	0.25	1
104401462206426890612	0.25	1
113732134411703928267	0.25	1
116179842297756983666	0.25	1
111749052209901260440	0.25	1
113186559892569810407	0.25	1
113524006305955693603	0.25	2
118337888156714165742	0.25	3
102977367737723939696	0.25	1
109736771317629495108	0.25	2
113798591070108205763	0.25	1
113180375618328351247	0.25	2
106658058857661151635	0.25	1
117225974591920797808	0.25	1
101429865783875016809	0.25	2
100466467616992542684	0.25	1
104846054806852679393	0.25	1
109182098772480269321	0.25	1
116071275946594200077	0.25	2
108470782772821648496	0.25	2
103250644495668054075	0.25	1
117451772651046615793	0.25	1
113965638147334566849	0.25	1
109396066969993811422	0.25	1
110886445140146737204	0.25	1
105683277396811922238	0.25	1
103525926202360448187	0.25	1
116518724508845550802	0.25	1
110171339580648239267	0.25	1
116606826091575313585	0.25	2
103072738433357468653	0.25	1
