#node_label	#score	#gender
109895887909967698705	0.005004220227133407	2
111091089527727420853	0.004274622754643132	1
105237212888595777019	0.004125542467618864	1
107117483540235115863	0.003851242000349134	1
106189723444098348646	0.003793076036774228	1
112063946124358686266	0.0037283516499479	1
104987932455782713675	0.003593389529048827	1
107940613488592745009	0.0034260905487288815	1
118418436905562612953	0.0033244230542130437	2
113116318008017777871	0.0032755073323700403	1
113612142759476883204	0.0029624322709712603	2
100535338638690515335	0.0029436829921568953	1
109330684746468207713	0.00291392656707186	1
110318982509514011806	0.0028505464076683663	1
108176814619778619437	0.0028152326107756236	1
113117251731252114390	0.0027165902590835216	1
107264515902167457136	0.0026819215517238557	1
101145980349117737014	0.0026816191670097056	1
102476152658204495450	0.002605747452860986	2
114536133164105123829	0.00254901958890885	2
111873853137122484021	0.002489336267235176	1
108159551615224338529	0.002368349691779007	2
118320665823821681206	0.002337059831971629	1
114394128653474707020	0.0022957848745841633	1
107459220492917008623	0.0022188692764133397	1
105421360534824524100	0.0021860774442454176	1
102518365620075109973	0.0021756006474378895	1
107362628080904735459	0.0021146807435201524	1
102871123574468799566	0.0020960623001574333	1
102976465024742837897	0.0020890409723281077	2
108527329601014444443	0.002075178211277277	2
103216887847401478447	0.0020537184745006557	1
113217924531763968801	0.0020376624405427893	1
107982618909749811163	0.002012320248115453	2
105547060999578080024	0.0019994306997996765	2
107543460658107759808	0.0019712421206444933	1
100892612779426154375	0.0019558597435203667	1
100612175927429294541	0.001935787417038657	1
102533732658641069172	0.001909246540679617	2
113097851206100618060	0.0019076617777378706	2
108384201920217141722	0.0019074648851324756	1
108470782772821648496	0.0018678699394738942	2
103761326311610249621	0.001856449806163736	1
101373961279443806744	0.0018515553337195363	1
115204805503581947511	0.001804459530175633	1
100968313568314999910	0.0017975764939366806	1
114089069528015035598	0.001793843586466869	1
100733334063966339322	0.0017780722987312792	2
110168117080267015976	0.0017755525564707108	1
106758488395906535821	0.0017718930319688773	2
105706178492556563330	0.0017636396002324397	1
114056084994793924628	0.001763166290405131	1
112339769006469685593	0.0017620543012081217	1
111058843129764709244	0.0017320406414506793	1
103907806627406122152	0.0017297647587128906	3
115143234371607892983	0.001723334859019191	1
107383157816966336384	0.0017217020752017616	1
106176762220398854458	0.0017127354256849519	1
105336425684208963598	0.0017036839647982726	2
113067760031784364231	0.0016752192148855836	2
101765416973555767821	0.0016639345126313035	2
116247667398036716276	0.001660850586987231	1
102615863344410467759	0.0016592070851805666	2
105001226804902733960	0.001652877304449804	2
118301801570268856235	0.00164918022896518	1
114618043230336563405	0.001632200374007785	2
107013418740229269209	0.001616821098842655	1
115614791007645952267	0.0016150944981353145	2
113186623583029971455	0.0016149857222772534	2
101059049290567215584	0.0015907393558057007	1
107420422968461975442	0.0015800960486234555	2
103233967921245494760	0.0015713660774995812	2
105489064367742025310	0.001567228522898654	2
116043947632177598920	0.0015632843658471252	1
114025996339678208608	0.0015558704289306182	1
114764567692252908296	0.0015407405936817536	2
110036682383342142442	0.0015355277482379584	1
108032623298499022371	0.0015352281635027758	1
111048918866742956374	0.001524131840002236	1
115121555137256496805	0.0015234622198282814	1
118058794383720702307	0.0015143859345815856	2
106831762557971378854	0.0015121125053319548	1
115924865466302265389	0.001506892463204566	1
109610954243983229925	0.0014985677858630742	3
108112557629934458248	0.0014971440947397323	2
113859540036726448291	0.0014898700042845054	2
113027837615023628132	0.001484416279961785	1
105046530334806680420	0.0014829607119164886	1
107742059751171695340	0.0014818736463592282	2
105875140491203787369	0.0014732527758224033	1
116640923223897011110	0.001472799230992707	2
109602109099036550366	0.001466587165159113	1
105390485883966445268	0.001466006026739191	1
113027287369712034675	0.0014627034021849439	1
104316443417435189825	0.0014589945000034207	1
105248484118148978714	0.0014453840145924267	1
114153859732710523651	0.0014448392577773419	2
